time,place,magnitude,latitude,longitude,province
2004-02-17 10:45:50.500,"7 km NNE of Kocadere, Turkey",2.6,40.694,29.052,
2004-02-17 10:40:45.400,"3 km E of Kocadere, Turkey",2.7,40.629,29.074,Yalova
2004-02-17 08:54:23.500,"12 km WNW of Ku?adas?, Turkey",3.0,37.896,27.125,
2004-02-17 05:08:53.900,"4 km N of Ç?narc?k, Turkey",2.7,40.687,29.114,
2004-02-17 04:23:56.700,"21 km NNE of Akhisar, Turkey",3.1,39.096,27.944,Manisa
2004-02-17 03:09:07.200,"11 km WSW of ?iran, Turkey",2.6,40.168,38.99,Gümüşhane
2004-02-17 01:59:48.400,"18 km NW of ?hsaniye, Turkey",3.0,39.128,30.251,Kütahya
2004-02-16 22:20:24.800,"4 km ESE of Menemen, Turkey",2.8,38.597,27.117,İzmir
2004-02-16 18:23:42.000,"13 km ESE of Sar?göl, Turkey",2.8,38.208,28.84,Denizli
2004-02-16 17:24:09.700,"6 km NNE of Ala?ehir, Turkey",2.7,38.403,28.553,Manisa
2004-02-16 08:38:02.400,"5 km ENE of Buldan, Turkey",2.9,38.062,28.89,Denizli
2004-02-16 08:31:21.800,"8 km ENE of Buldan, Turkey",3.1,38.064,28.92,Denizli
2004-02-15 20:40:29.500,"18 km W of Do?anyol, Turkey",3.4,38.289,38.829,Malatya
2004-02-15 20:20:57.800,"16 km NW of And?r?n, Turkey",3.2,37.66,36.203,Adana
2004-02-15 20:03:00.500,"20 km WSW of Do?anyol, Turkey",3.7,38.243,38.82,Malatya
2004-02-15 18:43:49.800,"15 km W of And?r?n, Turkey",3.5,37.586,36.175,Osmaniye
2004-02-15 16:57:16.900,"22 km S of ?spir, Turkey",3.7,40.28,41.023,Erzurum
2004-02-15 13:53:58.200,"31 km N of Haymana, Turkey",3.0,39.713,32.516,Ankara
2004-02-15 12:55:45.500,"16 km NNE of And?r?n, Turkey",3.3,37.701,36.45,Kahramanmaraş
2004-02-15 09:34:57.400,"28 km S of ?spir, Turkey",3.4,40.219,41.008,Erzurum
2004-02-15 03:54:31.400,"43 km N of Sitia, Greece",2.9,35.6,26.09,
2004-02-15 03:40:08.100,"12 km NW of Marmara, Turkey",2.8,40.655,27.443,
2004-02-14 11:43:21.500,"18 km ENE of Sava?tepe, Turkey",3.0,39.473,27.839,Balıkesir
2004-02-14 03:08:21.900,"10 km E of Pamukkale, Turkey",3.1,37.92,29.242,Denizli
2004-02-14 01:06:27.200,"10 km NW of Akköy, Turkey",3.1,38.032,29.007,Denizli
2004-02-13 09:35:41.500,"19 km NW of Yenifoça, Turkey",3.2,38.869,26.682,
2004-02-12 04:22:04.200,"15 km NW of Altp?nar, Turkey",3.3,39.315,32.644,Ankara
2004-02-12 03:17:09.300,"14 km SSW of Kumba?, Turkey",2.7,40.76,27.385,
2004-02-11 12:45:25.500,"80 km SE of Tekirova, Turkey",3.5,35.977,31.139,
2004-02-11 07:19:43.500,"11 km SW of Belek, Turkey",3.2,36.784,30.979,
2004-02-11 04:25:30.600,"17 km S of Erdek, Turkey",2.5,40.245,27.816,Balıkesir
2004-02-11 00:52:28.100,"62 km S of Kalkan, Turkey",4.1,35.714,29.299,
2004-02-10 23:27:11.900,"3 km WNW of Kovanc?lar, Turkey",3.8,38.735,39.824,Elazığ
2004-02-10 23:11:08.000,"76 km SW of Kalkan, Turkey",3.4,35.77,28.82,
2004-02-10 15:02:14.100,"12 km NNW of Erdek, Turkey",2.5,40.507,27.736,Balıkesir
2004-02-10 08:46:37.300,"27 km SW of Kéfalos, Greece",3.3,36.58,26.73,
2004-02-10 04:15:18.300,"7 km ESE of Yunak, Turkey",2.9,38.783,31.811,Konya
2004-02-10 02:48:47.400,Western Turkey,2.6,40.742,29.191,
2004-02-09 21:30:55.200,"3 km WNW of Yeni?akran, Turkey",2.9,38.901,27.027,
2004-02-09 19:37:48.000,"17 km W of Sungurlu, Turkey",3.0,40.166,34.163,Çorum
2004-02-09 17:04:42.700,"9 km ESE of Sava?tepe, Turkey",2.7,39.341,27.757,Manisa
2004-02-09 16:31:47.800,"8 km SE of Pamukkale, Turkey",3.0,37.857,29.172,Denizli
2004-02-09 10:36:05.400,"10 km WSW of Orta, Turkey",2.9,40.583,32.993,Çankırı
2004-02-09 05:52:26.700,"16 km NNW of Yenifoça, Turkey",2.9,38.862,26.735,
2004-02-08 22:00:03.150,"5 km SW of Do?anyol, Turkey",3.2,38.268,38.989,Malatya
2004-02-08 20:20:06.300,"20 km WNW of Fry, Greece",3.3,35.49,26.72,
2004-02-08 17:36:52.600,"11 km WNW of Altp?nar, Turkey",3.2,39.244,32.626,Ankara
2004-02-08 11:02:03.600,"3 km S of Altp?nar, Turkey",3.1,39.174,32.752,Ankara
2004-02-08 10:45:17.800,"9 km NNE of Sarayköy, Turkey",2.9,38.003,28.968,Denizli
2004-02-08 10:31:52.100,"66 km NNW of Karpathos, Greece",3.2,36.01,26.81,
2004-02-08 09:27:54.300,"12 km W of Altp?nar, Turkey",4.3,39.199,32.609,Ankara
2004-02-08 03:53:18.100,"7 km SW of Ku?adas?, Turkey",2.7,37.82,27.194,
2004-02-08 01:26:50.600,"11 km WNW of Altp?nar, Turkey",3.3,39.239,32.627,Ankara
2004-02-07 21:40:20.600,"28 km S of Mandráki, Greece",3.8,36.36,27.18,
2004-02-07 21:17:24.200,"65 km NNW of Karpathos, Greece",5.1,36.04,26.91,
2004-02-04 13:39:48.800,"10 km ESE of Fry, Greece",3.2,35.37,27.02,
2004-02-03 11:50:19.490,"4 km WSW of Erbaa, Turkey",4.0,40.653,36.523,Tokat
2004-02-03 09:56:12.100,"10 km WSW of Kremastí, Greece",3.3,36.36,28.02,
2004-01-31 20:03:09.400,"26 km SW of Kéfalos, Greece",3.4,36.55,26.79,
2004-01-29 13:12:18.500,"51 km ESE of Karpathos, Greece",3.7,35.37,27.76,
2004-01-29 06:34:35.500,"23 km W of Marmara, Turkey",3.7,40.6,27.28,
2004-01-28 15:05:35.180,"17 km N of Lápithos, Cyprus",2.9,35.5,33.163,
2004-01-26 18:15:50.380,"36 km SSW of Türkler, Turkey",3.5,36.314,31.626,
2004-01-25 17:42:17.100,"37 km W of Émponas, Greece",3.3,36.21,27.44,
2004-01-22 11:15:49.250,"6 km S of Tuzlukçu, Turkey",4.4,38.423,31.632,Konya
2004-01-19 17:57:42.400,"5 km WNW of Fry, Greece",3.2,35.44,26.87,
2004-01-18 21:43:26.500,"53 km WSW of Émponas, Greece",3.2,35.97,27.36,
2004-01-18 20:24:23.400,"53 km WSW of Émponas, Greece",4.0,36.0,27.33,
2004-01-14 18:20:47.000,"12 km WSW of Fethiye, Turkey",3.3,36.59,29.0,
2004-01-10 19:06:01.320,"27 km SSW of Gazipa?a, Turkey",2.8,36.034,32.218,
2004-01-10 13:12:15.400,"20 km S of Fry, Greece",3.3,35.23,26.89,
2004-01-09 17:57:13.100,"38 km WNW of Fry, Greece",3.3,35.52,26.52,
2004-01-07 14:05:36.500,"8 km WNW of Sultanda??, Turkey",3.0,38.556,31.138,Afyon
2004-01-07 10:00:20.400,"8 km N of K?z?lkaya, Turkey",3.1,37.382,30.446,Burdur
2004-01-07 01:12:49.800,"5 km SE of Keles, Turkey",3.8,39.88,29.278,Bursa
2004-01-06 13:33:45.490,"18 km W of Émponas, Greece",4.0,36.203,27.656,
2004-01-06 12:21:52.800,"12 km W of Do?anyol, Turkey",3.2,38.328,38.899,Malatya
2004-01-06 10:39:11.680,"7 km WNW of Do?anyol, Turkey",4.7,38.341,38.964,Elazığ
2004-01-06 05:34:50.500,"18 km NW of Tuzlukçu, Turkey",3.2,38.573,31.459,Afyon
2004-01-06 05:14:30.000,"27 km NNE of Karacabey, Turkey",3.0,40.452,28.438,
2004-01-06 00:17:32.700,"14 km S of Saimbeyli, Turkey",3.3,37.859,36.112,Adana
2004-01-05 14:12:33.400,"7 km SW of ?uhut, Turkey",3.2,38.483,30.483,Afyon
2004-01-05 13:13:15.000,"17 km S of ?ile, Turkey",2.4,41.018,29.609,İstanbul
2004-01-05 07:43:32.200,"15 km N of Erzincan, Turkey",3.1,39.876,39.461,Gümüşhane
2004-01-04 23:29:59.600,"19 km WNW of Bulan?k, Turkey",3.5,39.132,42.054,Muş
2004-01-04 23:20:49.500,"24 km NNE of Yayladere, Turkey",3.2,39.429,40.176,Tunceli
2004-01-04 22:56:22.400,"5 km SW of Kemalpa?a, Turkey",2.9,38.382,27.379,İzmir
2004-01-04 21:37:45.700,"14 km WNW of Kemaliye, Turkey",3.2,39.293,38.335,Sivas
2004-01-04 16:48:43.800,"23 km WNW of Erzincan, Turkey",3.1,39.823,39.242,Erzincan
2004-01-04 13:16:28.500,"10 km NNE of Çelikhan, Turkey",3.0,38.118,38.274,Adıyaman
2004-01-04 10:03:52.600,"11 km SSW of Amasya, Turkey",3.4,40.561,35.778,Amasya
2004-01-04 08:31:54.000,"21 km NNW of Kar?ncal?, Turkey",2.7,40.162,28.791,Bursa
2004-01-04 03:40:14.700,"9 km NNE of Akhisar, Turkey",3.0,39.002,27.868,Manisa
2004-01-04 01:42:42.600,"5 km S of Keles, Turkey",3.2,39.863,29.231,Bursa
2004-01-04 00:37:10.700,"14 km S of Saimbeyli, Turkey",3.0,37.853,36.108,Adana
2004-01-03 23:36:40.000,"22 km ENE of Marmara, Turkey",2.7,40.639,27.818,
2004-01-03 19:55:37.200,"16 km SSW of Erdek, Turkey",2.8,40.258,27.747,Balıkesir
2004-01-03 19:28:30.700,"10 km N of Beykonak, Turkey",3.5,36.424,30.306,Antalya
2004-01-03 17:18:54.000,"21 km SSW of Émponas, Greece",4.2,36.04,27.78,
2004-01-03 14:10:32.400,Western Turkey,2.7,41.166,28.885,İstanbul
2004-01-03 13:27:35.900,"14 km SSE of Saimbeyli, Turkey",3.1,37.863,36.159,Adana
2004-01-03 11:13:40.200,"14 km NE of Sancaktepe, Turkey",2.6,41.102,29.335,İstanbul
2004-01-03 09:00:12.400,"16 km ESE of Alaçatı, Turkey",3.6,38.22,26.54,İzmir
2004-01-03 02:32:17.900,"10 km E of K?rka?aç, Turkey",3.0,39.1,27.793,Manisa
2004-01-02 22:24:13.500,"6 km NE of Karaburun, Turkey",3.1,38.671,26.567,
2004-01-02 18:44:06.300,"10 km WNW of Çandarl?, Turkey",3.2,38.98,26.834,İzmir
2004-01-02 18:29:14.100,"5 km NNE of Kaymakç?, Turkey",2.8,38.215,28.137,İzmir
2004-01-02 15:18:07.000,"16 km SE of Plomári, Greece",3.2,38.86,26.487,
2004-01-02 14:20:11.500,"16 km ENE of And?r?n, Turkey",3.3,37.653,36.516,Kahramanmaraş
2004-01-02 13:16:47.700,"4 km N of Karaburun, Turkey",2.9,38.681,26.511,
2004-01-02 10:43:40.300,"6 km S of Ar?köy, Turkey",2.7,41.171,29.015,İstanbul
2004-01-02 10:37:48.600,"24 km SW of Marmara Ere?lisi, Turkey",2.9,40.814,27.754,
2004-01-02 07:18:46.300,"5 km W of Marmara, Turkey",2.7,40.594,27.492,
2004-01-02 06:51:19.040,"15 km SSE of Marathókampos, Greece",3.3,37.599,26.758,
2004-01-02 04:15:37.500,"7 km ENE of Karaburun, Turkey",3.4,38.67,26.584,
2004-01-02 02:33:03.500,"15 km SE of ?skilip, Turkey",3.2,40.622,34.574,Çorum
2004-01-02 00:08:04.900,"5 km N of Orta, Turkey",2.4,40.678,33.105,Çankırı
2004-01-01 23:33:15.300,"14 km SE of Yeni?akran, Turkey",2.7,38.786,27.176,Manisa
2004-01-01 22:37:29.800,"14 km SW of Susurluk, Turkey",2.7,39.828,28.032,Balıkesir
2004-01-01 20:44:31.300,"1 km ESE of Akyaz?, Turkey",3.1,40.681,30.644,Sakarya
2004-01-01 19:45:29.800,"9 km W of Bolvadin, Turkey",3.3,38.7,30.945,Afyon
2004-01-01 19:36:55.400,"14 km NW of Bolvadin, Turkey",3.2,38.792,30.917,Afyon
2004-01-01 19:28:28.700,"15 km NNW of Çerke?, Turkey",3.1,40.94,32.809,Çankırı
2004-01-01 13:49:18.500,"13 km NNE of Çerkezköy, Turkey",2.7,41.386,28.082,Tekirdağ
2004-01-01 13:26:59.900,"14 km NE of Sancaktepe, Turkey",2.7,41.089,29.36,İstanbul
2004-01-01 12:43:50.600,"25 km SSW of Datça, Turkey",3.4,36.54,27.54,
2004-01-01 11:10:23.100,"12 km N of Yayladere, Turkey",3.1,39.341,40.057,Tunceli
2004-01-01 11:04:47.400,"13 km NE of Sancaktepe, Turkey",2.7,41.083,29.356,İstanbul
2004-01-01 09:52:37.900,"4 km SSE of Bolvadin, Turkey",3.2,38.671,31.074,Afyon
2004-01-01 09:49:59.700,"7 km N of Sultangazi, Turkey",2.6,41.17,28.872,İstanbul
2004-01-01 07:26:40.200,"17 km ESE of Pulumer, Turkey",2.9,39.428,40.081,Tunceli
2004-01-01 06:00:08.400,"6 km NNW of Yalova, Turkey",2.6,40.712,29.255,
2004-01-01 04:03:14.800,"18 km NNE of Gediz, Turkey",3.0,39.152,29.472,Kütahya
2004-01-01 02:25:46.300,"20 km WSW of Çandarl?, Turkey",3.2,38.892,26.701,
2004-01-01 01:37:39.300,"10 km NE of Osmaniye, Turkey",3.2,37.151,36.313,Osmaniye
2004-01-01 01:01:56.900,"13 km ENE of Demirci, Turkey",2.9,39.097,28.805,Kütahya
2004-01-01 00:52:20.700,"12 km E of Gölova, Turkey",3.7,40.042,38.746,Sivas
2004-01-01 00:40:31.100,"11 km WSW of Dikili, Turkey",2.8,39.017,26.771,
2003-12-31 13:38:20.880,"19 km WSW of Çandarl?, Turkey",3.8,38.899,26.713,
2003-12-29 15:36:40.200,"4 km NE of Eloúnda, Greece",3.0,35.3,25.75,
2003-12-27 17:40:17.700,"3 km WNW of Seferihisar, Turkey",3.1,38.21,26.8,İzmir
2003-12-26 18:38:21.500,"53 km NNE of Eloúnda, Greece",3.2,35.71,25.96,
2003-12-23 13:07:45.280,"5 km SSE of Keles, Turkey",4.1,39.869,29.257,Bursa
2003-12-23 12:23:37.050,"0 km SSW of Keles, Turkey",4.5,39.91,29.228,Bursa
2003-12-21 17:59:24.200,"36 km WNW of Fry, Greece",3.0,35.55,26.56,
2003-12-21 17:24:18.400,"22 km WSW of Sými, Greece",3.1,36.53,27.61,
2003-12-20 15:58:53.300,"33 km W of Fry, Greece",3.3,35.39,26.56,
2003-12-20 01:15:27.800,"36 km SW of Thymianá, Greece",3.2,38.1,25.81,
2003-12-19 15:54:03.600,"38 km NW of Fry, Greece",3.2,35.63,26.59,
2003-12-18 00:08:43.400,"22 km SE of Fry, Greece",3.9,35.27,27.09,
2003-12-17 23:29:06.300,"20 km NW of Karpathos, Greece",3.9,35.61,27.03,
2003-12-16 10:41:09.760,"10 km WNW of Çandarl?, Turkey",4.3,38.974,26.827,İzmir
2003-12-13 18:44:36.200,"12 km NNW of Kokkári, Greece",3.6,37.88,26.82,
2003-12-11 20:37:52.200,"19 km ENE of Amorgós, Greece",3.2,36.88,26.11,
2003-12-10 14:14:58.100,"40 km SE of Lárdos, Greece",3.8,35.83,28.32,
2003-12-06 22:30:34.300,"39 km NW of Fry, Greece",3.3,35.68,26.63,
2003-12-05 06:42:27.400,"13 km SW of Polichnítos, Greece",3.1,38.99,26.07,
2003-12-03 13:31:59.000,"13 km E of Belevi, Turkey",3.7,38.01,27.6,İzmir
2003-12-01 09:59:12.200,"34 km NW of Fry, Greece",3.5,35.62,26.64,
2003-12-01 02:37:32.500,"10 km NE of Astypálaia, Greece",2.9,36.63,26.42,
2003-11-30 09:43:06.030,"54 km SW of Anamur, Turkey",3.0,35.755,32.377,
2003-11-29 03:11:40.000,"20 km SSE of Sitia, Greece",3.7,35.03,26.16,
2003-11-28 13:22:11.600,"14 km ENE of Alaçat?, Turkey",3.2,38.32,26.53,İzmir
2003-11-26 22:40:02.940,"49 km NNW of Fry, Greece",3.9,35.857,26.81,
2003-11-19 04:32:23.300,"13 km SE of Kadirli, Turkey",4.0,37.283,36.19,Osmaniye
2003-11-18 20:28:37.650,"20 km WSW of Mandráki, Greece",4.3,36.534,26.929,
2003-11-18 18:36:19.400,"15 km SW of Kéfalos, Greece",4.5,36.65,26.84,
2003-11-18 12:32:07.300,Western Turkey,3.2,37.74,27.4,Aydın
2003-11-17 23:01:37.920,"68 km WNW of Pégeia, Cyprus",3.3,35.091,31.675,
2003-11-17 02:37:55.200,"6 km WNW of Karpathos, Greece",3.1,35.53,27.15,
2003-11-16 06:15:21.900,"17 km ENE of Akhisar, Turkey",3.5,39.006,28.01,Manisa
2003-11-15 13:15:12.300,"41 km NNE of Karpathos, Greece",2.7,35.86,27.37,
2003-11-14 17:56:30.400,"4 km NE of Çandarl?, Turkey",3.9,38.96,26.98,İzmir
2003-11-11 08:35:09.310,"24 km ENE of Samothráki, Greece",2.9,40.525,25.808,
2003-11-08 19:40:19.700,"4 km NNE of Behram, Turkey",3.2,39.53,26.36,Çanakkale
2003-11-05 07:56:02.500,"7 km SSW of Turgut, Turkey",4.1,37.32,27.99,Muğla
2003-11-02 15:16:09.110,"16 km W of Gördes, Turkey",3.6,38.961,28.098,Manisa
2003-11-02 05:44:52.600,"4 km NNE of Gördes, Turkey",3.5,38.97,28.312,Manisa
2003-11-01 14:12:23.200,"20 km E of Kentrí, Greece",3.6,35.04,25.98,
2003-10-29 17:13:49.700,"60 km NNW of Karpathos, Greece",4.0,36.0,26.92,
2003-10-27 03:05:21.620,"6 km E of Bay?r, Turkey",4.0,37.262,28.29,Muğla
2003-10-27 01:01:45.900,"44 km WSW of Émponas, Greece",3.1,36.13,27.38,
2003-10-26 17:53:04.400,"27 km WSW of Fry, Greece",3.2,35.32,26.64,
2003-10-25 10:54:47.200,"59 km N of Sitia, Greece",2.8,35.74,26.03,
2003-10-24 04:55:13.400,"11 km ESE of Palekastro, Greece",3.3,35.14,26.36,
2003-10-23 17:24:01.340,"8 km NW of ?enoba, Turkey",4.8,37.521,42.656,Şırnak
2003-10-23 07:20:50.500,"56 km NNE of Eloúnda, Greece",3.3,35.75,25.92,
2003-10-22 05:44:46.600,"33 km W of Skála, Greece",3.0,37.31,26.16,
2003-10-21 14:33:22.700,"12 km ESE of Lárdos, Greece",3.6,36.07,28.15,
2003-10-21 13:28:30.730,"2 km S of Argáka, Cyprus",2.6,35.041,32.489,
2003-10-20 22:45:04.100,"25 km NNE of Gökçeada, Turkey",3.0,40.41,26.04,
2003-10-20 06:26:51.060,"34 km WNW of Khowy, Iran",4.8,38.653,44.574,
2003-10-19 08:15:44.000,"20 km NNW of Gökçeada, Turkey",3.0,40.38,25.85,
2003-10-19 00:08:21.400,"54 km NNE of Eloúnda, Greece",3.0,35.73,25.93,
2003-10-17 23:43:57.700,"9 km WSW of Mandráki, Greece",3.2,36.57,27.04,
2003-10-17 11:20:32.500,"37 km WNW of Fry, Greece",3.3,35.58,26.56,
2003-10-16 01:52:14.010,"80 km SE of Beykonak, Turkey",3.4,35.764,30.867,
2003-10-15 21:19:15.300,"10 km NE of Palekastro, Greece",3.3,35.26,26.34,
2003-10-15 15:51:04.100,"8 km SW of Kardámaina, Greece",3.4,36.72,27.09,
2003-10-15 00:03:00.300,"31 km NE of Palekastro, Greece",3.1,35.42,26.47,
2003-10-11 14:03:38.090,"61 km WNW of Pólis, Cyprus",3.0,35.144,31.766,
2003-10-11 14:02:24.100,"27 km E of Ródos, Greece",3.6,36.45,28.53,
2003-10-10 01:51:09.700,"29 km E of Astypálaia, Greece",3.3,36.56,26.68,
2003-10-08 20:24:03.100,"45 km WNW of Fry, Greece",3.4,35.63,26.49,
2003-10-07 00:39:25.500,"49 km ESE of Emporeío, Greece",3.1,36.18,25.95,
2003-10-05 00:19:50.700,"44 km NW of Fry, Greece",3.9,35.68,26.55,
2003-10-04 17:14:44.350,"13 km ENE of ?brad?, Turkey",3.8,37.161,31.727,Antalya
2003-10-04 10:34:06.720,"123 km WNW of Pólis, Cyprus",3.5,35.285,31.101,
2003-10-04 00:13:24.290,"43 km W of Tallkayf, Iraq",4.4,36.507,42.636,
2003-10-03 00:01:25.200,"18 km W of Fry, Greece",3.3,35.41,26.72,
2003-10-02 22:27:48.130,"8 km SSE of Eski?ehir, Turkey",3.9,39.701,30.543,Eskişehir
2003-10-01 09:19:31.000,"46 km N of Karpathos, Greece",3.3,35.93,27.24,
2003-09-30 06:48:38.600,"30 km WNW of Fry, Greece",3.8,35.57,26.64,
2003-09-29 08:48:06.200,"48 km ESE of Karpathos, Greece",3.7,35.36,27.72,
2003-09-27 19:34:22.000,"4 km SSW of Amasya, Turkey",4.0,40.614,35.822,Amasya
2003-09-26 23:24:34.700,"17 km NNW of Karpathos, Greece",3.6,35.66,27.15,
2003-09-24 08:13:10.290,"23 km WNW of ?liç, Turkey",4.7,39.553,38.321,Sivas
2003-09-24 00:46:59.400,"14 km ENE of Schísma Eloúndas, Greece",3.2,35.32,25.87,
2003-09-20 16:22:07.900,"Dodecanese Islands, Greece",3.2,36.06,26.78,
2003-09-18 07:03:48.500,"26 km WSW of Lárdos, Greece",4.0,35.97,27.77,
2003-09-17 00:16:29.800,"13 km ESE of Plomári, Greece",3.3,38.91,26.5,
2003-09-16 18:09:11.700,"28 km ENE of Astypálaia, Greece",3.2,36.61,26.66,
2003-09-15 20:13:16.100,"3 km N of Sitia, Greece",3.9,35.24,26.11,
2003-09-15 10:08:28.800,"13 km SE of Kardámaina, Greece",3.4,36.71,27.26,
2003-09-14 09:15:26.900,"25 km NNE of Gökçeada, Turkey",3.2,40.41,26.03,
2003-09-13 13:46:14.340,"13 km SSW of Kéfalos, Greece",5.3,36.629,26.918,
2003-09-13 07:35:47.400,"2 km NNE of Athíenou, Cyprus",2.8,35.08,33.55,
2003-09-08 07:12:15.300,"25 km N of Karpathos, Greece",3.3,35.74,27.23,
2003-09-07 09:16:37.700,"17 km ESE of Psará, Greece",3.2,38.47,25.74,
2003-09-06 22:13:38.300,"31 km SW of Thymianá, Greece",3.3,38.08,25.93,
2003-09-05 05:18:57.300,"33 km SW of Thymianá, Greece",3.5,38.09,25.87,
2003-09-04 14:10:41.460,"14 km WSW of Mandráki, Greece",3.6,36.58,26.974,
2003-09-03 21:03:15.890,"24 km NNW of And?r?n, Turkey",4.1,37.775,36.239,Adana
2003-09-03 17:14:01.700,"22 km SSW of Geyikli, Turkey",3.4,39.62,26.11,
2003-09-02 17:18:05.700,"34 km S of Karpathos, Greece",3.7,35.2,27.26,
2003-09-02 10:56:00.400,"35 km S of Karpathos, Greece",3.5,35.19,27.27,
2003-09-02 04:14:51.400,"58 km NNE of Eloúnda, Greece",3.2,35.74,25.99,
2003-08-31 13:38:47.650,"10 km WSW of Koçarl?, Turkey",4.0,37.714,27.604,Aydın
2003-08-31 07:50:57.200,"22 km NNE of Gökçeada, Turkey",4.0,40.4,25.97,
2003-08-27 17:28:46.200,Western Turkey,3.3,40.41,26.19,
2003-08-27 13:44:27.700,"30 km NE of Gökçeada, Turkey",3.2,40.42,26.12,
2003-08-27 08:50:03.150,"13 km NW of Pólis, Cyprus",2.7,35.11,32.311,
2003-08-26 00:44:47.800,"23 km N of Gökçeada, Turkey",3.0,40.41,25.96,
2003-08-26 00:44:08.200,"30 km NNE of Karpathos, Greece",3.0,35.77,27.32,
2003-08-26 00:39:12.100,"24 km N of Gökçeada, Turkey",3.3,40.42,25.95,
2003-08-25 15:57:53.300,"14 km NE of Palekastro, Greece",3.4,35.29,26.36,
2003-08-20 09:14:45.520,eastern Turkey,4.4,38.218,38.842,Malatya
2003-08-20 02:51:04.710,"19 km WSW of Do?anyol, Turkey",4.2,38.247,38.829,Malatya
2003-08-19 14:01:19.780,"12 km WSW of Elmada?, Turkey",2.7,39.865,33.103,Ankara
2003-08-16 13:57:01.500,"1 km SE of Ayvac?k, Turkey",3.4,39.59,26.42,Çanakkale
2003-08-16 08:58:39.500,"24 km NW of Eceabat, Turkey",3.4,40.36,26.18,
2003-08-15 07:51:01.720,"8 km W of Gökçebey, Turkey",2.8,41.301,32.037,Zonguldak
2003-08-13 05:37:54.600,"23 km ENE of Palekastro, Greece",3.5,35.25,26.51,
2003-08-12 20:05:38.630,"6 km NNE of Gökçebey, Turkey",3.8,41.364,32.168,Zonguldak
2003-08-12 08:21:50.710,"17 km WSW of Güllü, Turkey",4.0,38.203,28.921,Denizli
2003-08-06 17:47:55.800,"13 km WNW of Behram, Turkey",3.0,39.55,26.19,Çanakkale
2003-08-06 11:14:08.400,"29 km S of Enez, Turkey",2.9,40.46,26.03,
2003-08-06 01:21:56.300,"21 km N of Gökçeada, Turkey",3.1,40.39,25.89,
2003-08-05 13:48:59.500,"50 km N of Palekastro, Greece",3.3,35.65,26.34,
2003-08-05 03:48:45.300,"28 km NNE of Gökçeada, Turkey",3.1,40.44,26.02,
2003-08-05 00:12:42.800,"12 km ENE of Astypálaia, Greece",3.7,36.6,26.47,
2003-08-02 08:44:28.200,"9 km ESE of Astypálaia, Greece",3.8,36.51,26.44,
2003-08-01 20:22:14.760,"15 km NW of Balya, Turkey",3.5,39.848,27.449,Balıkesir
2003-07-31 22:28:33.600,"7 km ENE of Astypálaia, Greece",3.4,36.58,26.43,
2003-07-30 19:10:06.200,"41 km S of Kalkan, Turkey",3.9,35.9,29.33,
2003-07-30 12:48:13.800,"56 km NNW of Karpathos, Greece",3.4,35.96,26.94,
2003-07-30 12:33:15.400,"56 km NNW of Karpathos, Greece",3.5,35.97,26.95,
2003-07-29 16:37:18.700,"12 km NE of Astypálaia, Greece",3.4,36.64,26.43,
2003-07-29 13:54:53.200,"13 km NE of Astypálaia, Greece",3.6,36.65,26.44,
2003-07-29 09:10:34.800,"12 km NNE of Astypálaia, Greece",3.9,36.65,26.42,
2003-07-28 22:36:52.450,"3 km S of E?me, Turkey",3.7,38.369,28.966,Uşak
2003-07-28 19:04:26.400,"13 km ENE of Astypálaia, Greece",3.4,36.61,26.48,
2003-07-28 17:19:05.440,"15 km SSE of Kula, Turkey",3.7,38.41,28.691,Manisa
2003-07-28 15:03:16.100,"16 km NNE of Astypálaia, Greece",3.1,36.68,26.43,
2003-07-27 16:38:50.240,"16 km NNE of Buldan, Turkey",3.7,38.177,28.911,Denizli
2003-07-26 23:57:16.250,"13 km SSE of Eresós, Greece",3.5,39.052,25.991,
2003-07-26 18:24:11.610,"17 km WSW of Güllü, Turkey",3.8,38.209,28.925,Denizli
2003-07-26 13:31:36.150,"11 km NE of Buldan, Turkey",4.6,38.115,28.921,Denizli
2003-07-26 08:36:49.170,"8 km ESE of Buldan, Turkey",5.4,38.019,28.927,Denizli
2003-07-26 01:20:42.800,"7 km SSE of Torbal?, Turkey",3.4,38.09,27.4,İzmir
2003-07-26 01:00:57.600,"8 km NE of Buldan, Turkey",4.5,38.111,28.887,Denizli
2003-07-25 07:21:27.070,"13 km NE of Göynük, Turkey",4.3,40.487,30.894,Bolu
2003-07-24 07:00:59.000,"38 km N of Eloúnda, Greece",3.3,35.61,25.77,
2003-07-23 19:37:06.300,"31 km S of Enez, Turkey",3.2,40.44,26.13,
2003-07-23 18:24:15.700,"44 km ESE of Lárdos, Greece",3.5,35.88,28.43,
2003-07-23 04:56:02.960,"14 km N of Buldan, Turkey",5.4,38.172,28.853,Denizli
2003-07-21 23:57:48.000,"21 km N of Oinoússes, Greece",3.4,38.71,26.26,
2003-07-20 00:12:59.980,"24 km ENE of Astypálaia, Greece",3.8,36.626,26.608,
2003-07-18 12:52:14.610,"25 km ENE of Samothráki, Greece",3.5,40.523,25.818,
2003-07-18 11:47:36.700,"13 km W of Datça, Turkey",3.2,36.75,27.53,Muğla
2003-07-18 05:44:07.700,"26 km NNE of Gökçeada, Turkey",3.6,40.414,26.05,
2003-07-17 06:30:55.430,Cyprus region,4.4,35.529,31.185,
