time,place,magnitude,latitude,longitude,depth_km
2024-12-30 05:11:38.419,"100 km NW of China, Japan",4.5,27.9479,127.8182,10.0
2024-12-30 05:11:27.827,"67 km W of Tyonek, Alaska",2.1,61.0442,-152.3808,110.8
2024-12-30 05:09:53.978,"35 km WNW of Beluga, Alaska",1.4,61.2918,-151.6712,80.0
2024-12-30 05:07:07.410,"16 km E of Kenilworth, Utah",1.49,39.7055,-110.614,-2.01
2024-12-30 05:02:01.580,"10 km SW of El Reno, Oklahoma",1.94,35.4605,-98.02966667,6.52
2024-12-30 05:00:45.967,"67 km S of Adak, Alaska",1.8,51.2821,-176.4532,10.8
2024-12-30 04:51:53.890,"52 km SSE of Glacier View, Alaska",1.4,61.3433,-147.4475,15.8
2024-12-30 04:46:02.328,"21 km NNW of Midland, Texas",1.2,32.177,-102.17,6.5918
2024-12-30 04:42:09.560,"10 km NE of Pāhala, Hawaii",2.41,19.2598323822021,-155.403671264648,31.9500007629395
2024-12-30 04:39:32.700,"24 km NNW of Parkfield, CA",1.02,36.0525,-120.613166666667,5.89
2024-12-30 04:30:43.672,"7 km W of Point Possession, Alaska",1.4,60.929,-150.8331,15.0
2024-12-30 04:27:17.860,"28 km W of Petrolia, CA",2.67,40.2621650695801,-124.607498168945,15.3999996185303
2024-12-30 04:25:53.227,"50 km SSW of Cantwell, Alaska",1.3,63.0108,-149.5094,76.6
2024-12-30 04:24:31.100,"16 km W of Manton, CA",1.17,40.3761666666667,-122.0455,12.0
2024-12-30 04:07:28.900,"1 km NW of Kenilworth, Utah",1.41,39.6985,-110.824166666667,-2.8
2024-12-30 03:57:24.650,"16 km WNW of Veyo, Utah",1.03,37.413,-113.858333333333,7.88
2024-12-30 03:39:44.710,"15 km WSW of Johannesburg, CA",1.85,35.3423333,-117.7988333,6.99
2024-12-30 03:27:44.540,"19 km E of Little Lake, CA",1.23,35.9058333,-117.7003333,2.48
2024-12-30 03:17:54.030,"4 km SW of Anderson Springs, CA",1.36,38.7483329772949,-122.724830627441,0.990000009536743
2024-12-30 03:16:15.490,"9 km NW of The Geysers, CA",1.07,38.8214988708496,-122.842834472656,2.25
2024-12-30 03:15:00.930,"9 km SW of El Reno, Oklahoma",1.8,35.46866667,-98.03016667,6.11
2024-12-30 02:56:16.807,"18 km SE of Bangui, Philippines",5.5,18.4391,120.9038,34.0
2024-12-30 02:53:17.891,"47 km SW of Sand Point, Alaska",2.0,55.0498,-161.0637,13.2
2024-12-30 02:53:06.920,"13 km NW of The Geysers, CA",1.84,38.8419990539551,-122.876502990723,2.40000009536743
2024-12-30 02:50:18.760,"0 km ENE of Belden, CA",2.13,40.0078333333333,-121.248666666667,8.28
2024-12-30 02:30:14.300,"2 km NW of Castro Valley, CA",2.08,37.7033333333333,-122.105166666667,5.04
2024-12-30 02:25:16.912,"22 km ESE of Elmalı, Turkey",4.1,36.687,30.1626,9.911
2024-12-30 02:22:11.524,"7 km E of Nikiski, Alaska",1.3,60.6993,-151.159,56.7
2024-12-30 02:13:22.250,"4 km SSW of Brawley, CA",1.33,32.9448333,-115.5478333,6.38
2024-12-30 02:12:48.607,"80 km SSE of Yonakuni, Japan",4.0,23.7686,123.2326,40.821
2024-12-30 02:09:20.880,"21 km W of Petrolia, CA",3.21,40.2928352355957,-124.523666381836,20.1000003814697
2024-12-30 02:05:27.100,"14 km S of Beaver, Utah",1.83,38.1473333333333,-112.636666666667,3.89
2024-12-30 02:03:07.820,"9 km W of McAlester, Oklahoma",1.62,34.92266667,-95.86816667,1.73
2024-12-30 01:57:01.950,"9 km SW of El Reno, Oklahoma",1.59,35.4685,-98.02016667,5.7
2024-12-30 01:55:42.509,south of the Kermadec Islands,4.5,-32.9697,-178.6759,10.0
2024-12-30 01:41:24.923,"165 km E of Saipan, Northern Mariana Islands",4.4,15.4903,147.2729,10.0
2024-12-30 01:39:21.370,"6 km SSW of Guánica, Puerto Rico",2.58,17.9198333333333,-66.9411666666667,9.3
2024-12-30 01:37:01.150,"39 km WNW of Clam Gulch, Alaska",1.3,60.3856,-152.0355,79.2
2024-12-30 01:34:06.940,"6 km NNW of Smiths Ferry, Idaho",2.31,44.3548333333333,-116.1175,12.62
2024-12-30 01:30:59.058,"147 km SW of Adak, Alaska",2.2,50.95,-178.1499,7.0
2024-12-30 01:25:16.244,"25 km SE of Susitna North, Alaska",1.8,61.9928,-149.5142,6.0
2024-12-30 01:14:45.106,"11 km W of Forsan, Texas",1.0,32.096,-101.485,8.7158
2024-12-30 01:12:30.810,"35 km NW of Toyah, Texas",1.6,31.572,-104.013,6.369
2024-12-30 01:11:44.917,"64 km W of Nikiski, Alaska",1.6,60.7827,-152.453,112.6
2024-12-30 01:07:23.730,"7 km S of Redlands, CA",1.02,33.9925,-117.1928333,11.21
2024-12-30 00:58:09.890,"8 km NNW of The Geysers, CA",1.18,38.8288345336914,-122.8125,2.05999994277954
2024-12-30 00:56:12.456,"56 km NNE of Kobuk, Alaska",2.5,67.3587,-156.2762,2.8
2024-12-30 00:55:53.220,"3 km NW of The Geysers, CA",1.11,38.7944984436035,-122.783332824707,3.25999999046326
2024-12-30 00:54:07.724,"32 km W of Nikiski, Alaska",1.4,60.723,-151.8802,85.4
2024-12-30 00:51:35.640,"14 km NNE of Pine Valley, CA",1.0,32.9276667,-116.4518333,12.49
2024-12-30 00:46:53.768,"14 km NE of Yerington, Nevada",1.4,39.0706,-119.0329,6.4
2024-12-30 00:46:30.652,Kuril Islands,4.1,47.5306,151.114,199.179
2024-12-30 00:43:14.853,"83 km NNE of Tobelo, Indonesia",4.1,2.463,128.1684,55.415
2024-12-30 00:28:54.834,"4 km WNW of Āwash, Ethiopia",4.5,8.9976,40.1262,10.0
2024-12-30 00:23:34.200,"5 km NNW of Boron, CA",1.78,35.0416667,-117.665,-0.79
2024-12-30 00:20:11.194,"68 km WNW of Ninilchik, Alaska",1.8,60.2336,-152.8373,98.6
2024-12-30 00:09:39.089,"208 km WSW of Adak, Alaska",2.2,51.3138,-179.5043,13.2
2024-12-30 00:05:07.450,"7 km NW of The Geysers, CA",1.08,38.8131675720215,-122.818664550781,2.55999994277954
2024-12-30 00:04:06.232,"42 km NW of Ninilchik, Alaska",1.5,60.2665,-152.3047,93.2
2024-12-30 00:03:11.271,"11 km ENE of Fox, Alaska",1.6,64.9801,-147.3847,0.0
2024-12-29 23:52:35.919,"36 km SW of Montecillos, Mexico",4.5,16.1636,-98.7427,10.0
2024-12-29 23:52:32.380,"6 km SSW of Leilani Estates, Hawaii",1.82,19.4190006256104,-154.942504882812,0.579999983310699
2024-12-29 23:48:21.460,"9 km SE of Willow Creek, Montana",1.28,45.773,-111.545666666667,0.07
2024-12-29 23:44:38.595,"14 km WNW of Ninilchik, Alaska",2.3,60.0766,-151.9277,78.5
2024-12-29 23:42:56.130,"10 km SW of Laupāhoehoe, Hawaii",2.77,19.9226666666667,-155.304666666667,27.26
2024-12-29 23:20:26.437,"177 km SE of Kokopo, Papua New Guinea",4.2,-5.5812,153.2862,10.0
2024-12-29 23:16:52.979,"63 km SW of Gelemso, Ethiopia",4.3,8.3718,40.1548,10.0
2024-12-29 23:08:52.051,"2 km SSW of Gerlach, Nevada",3.1,40.6283,-119.3678,3.3
2024-12-29 23:00:10.566,"9 km NW of San Juan del Sur, Nicaragua",4.0,11.3207,-85.9299,100.943
2024-12-29 22:52:24.057,"63 km SW of Santiago Tepextla, Mexico",3.9,15.9492,-98.8835,10.0
2024-12-29 22:42:43.314,Kuril Islands,4.2,47.2886,151.1477,171.831
2024-12-29 22:36:34.520,"3 km SE of Lake Henshaw, CA",1.31,33.2231667,-116.7413333,11.36
2024-12-29 22:28:00.958,"47 km SSW of Barra de Tecoanapa, Mexico",4.9,16.0892,-98.8353,10.0
2024-12-29 22:27:53.600,"7 km NW of The Geysers, CA",1.29,38.8134994506836,-122.816497802734,2.70000004768372
2024-12-29 22:20:41.330,"34 km NNW of Āwash, Ethiopia",5.1,9.2754,40.0491,10.0
2024-12-29 22:09:27.270,"9 km S of San Juan Bautista, CA",1.78,36.7643333333333,-121.506,10.82
2024-12-29 22:08:19.408,"6 km NNE of Meadow Lakes, Alaska",2.0,61.6833,-149.5609,38.0
2024-12-29 22:03:53.630,"11 km E of Crowder, Oklahoma",1.44,35.1095,-95.55016667,7.75
2024-12-29 22:02:09.814,"65 km ESE of Pedro Bay, Alaska",1.8,59.6099,-152.9905,101.6
2024-12-29 21:57:27.181,"18 km ESE of Wright, Wyoming",2.6,43.7063,-105.2677,0.0
2024-12-29 21:52:54.934,"133 km WNW of Tumxuk, China",4.3,40.1933,77.5543,10.0
2024-12-29 21:51:34.246,"10 km W of Point Possession, Alaska",1.8,60.9342,-150.89,19.9
2024-12-29 21:46:53.953,"54 km NNE of Kobuk, Alaska",1.4,67.3442,-156.3261,0.7
2024-12-29 21:42:47.601,"26 km NW of Fishhook, Alaska",2.2,61.9421,-149.5203,25.0
2024-12-29 21:38:02.470,"2 km SE of Pāhala, Hawaii",2.35,19.1863327026367,-155.462173461914,30.9300003051758
2024-12-29 21:32:15.007,"7 km SW of Willow, Alaska",2.0,61.6947,-150.1215,18.3
2024-12-29 21:31:09.210,"53 km NE of Adak, Alaska",1.17,52.181,-176.0335,11.37
2024-12-29 21:27:37.687,"46 km SW of Santiago Tepextla, Mexico",4.4,16.0019,-98.7091,10.0
2024-12-29 21:22:05.663,"21 km WNW of Stanley, Idaho",2.8,44.3088,-115.1803,13.453
2024-12-29 21:21:03.838,"32 km S of Āwash, Ethiopia",4.3,8.6912,40.1319,10.0
2024-12-29 21:11:34.300,"27 km WNW of Yachats, Oregon",2.68,44.39966666666667,-124.42433333333334,29.67
2024-12-29 21:08:25.763,"26 km N of Dyer, Nevada",1.9,37.91,-118.0429,0.2
2024-12-29 21:06:25.070,"19 km W of Petrolia, CA",2.73,40.2709999084473,-124.49983215332,20.9599990844727
2024-12-29 21:06:07.255,"18 km SSE of Sleepy Hollow, Wyoming",3.1,44.0893,-105.3156,0.0
2024-12-29 21:05:22.340,"20 km ESE of Yosemite Valley, CA",2.17,37.7293333333333,-119.349,1.72
2024-12-29 20:44:59.590,"27 km WSW of Dana Point, CA",2.63,33.3353333,-117.9446667,7.22
2024-12-29 20:34:33.928,"59 km SW of Santiago Tepextla, Mexico",4.8,15.9549,-98.8298,10.0
2024-12-29 20:21:21.444,"38 km S of Goldfield, Nevada",1.8,37.3651,-117.188,4.9
2024-12-29 20:19:39.710,"8 km ESE of Valle Vista, CA",1.11,33.7071667,-116.8175,16.25
2024-12-29 20:14:17.974,"51 km NNE of Bilajer, Azerbaijan",4.4,41.0047,50.2266,10.0
2024-12-29 19:57:55.642,"39 km SSW of Los Ybanez, Texas",1.1,32.411,-102.122,6.5918
2024-12-29 19:54:05.800,"5 km SSE of Willow Creek, Montana",1.04,45.7798333333333,-111.629833333333,13.2
2024-12-29 19:51:36.526,"24 km E of Pizitou, Taiwan",4.6,23.5251,120.6776,24.705
2024-12-29 19:46:50.163,"6 km SE of Tatitlek, Alaska",1.3,60.8312,-146.5824,10.7
2024-12-29 19:44:37.633,"21 km N of Dyer, Nevada",1.3,37.8539,-118.0236,5.7
2024-12-29 19:39:44.700,"81 km ESE of Adak, Alaska",1.9,51.5121,-175.6078,23.0
2024-12-29 19:38:46.634,"16 km S of Weston, Colorado",1.2,36.984,-104.8454,5.0
2024-12-29 19:24:25.534,"53 km NNW of Lake Minchumina, Alaska",1.7,64.3429,-152.5973,10.0
2024-12-29 19:18:56.260,"8 km SE of Valle Vista, CA",1.78,33.7013333,-116.824,16.52
2024-12-29 19:14:32.845,"28 km N of Dyer, Nevada",1.2,37.9237,-118.0714,8.7
2024-12-29 19:00:05.268,"26 km N of Dyer, Nevada",1.9,37.9084,-118.0454,5.9
2024-12-29 18:41:47.660,"10 km  of Boulder Creek, CA",1.53,37.2161666666667,-122.157166666667,9.48
2024-12-29 18:33:03.997,"28 km N of Dyer, Nevada",1.5,37.925,-118.0727,8.9
2024-12-29 18:27:42.467,"51 km E of Cantwell, Alaska",1.4,63.3453,-147.9276,76.4
2024-12-29 18:26:10.283,"27 km N of Dyer, Nevada",2.7,37.9127,-118.0388,6.4
2024-12-29 18:17:19.801,"Volcano Islands, Japan region",4.3,22.6258,142.4379,10.0
2024-12-29 17:56:34.630,"4 km S of Banning, CA",1.14,33.8868333,-116.8788333,12.51
2024-12-29 17:46:10.292,"82 km ESE of Adak, Alaska",3.3,51.5248,-175.589,35.0
2024-12-29 17:44:34.420,"4 km NNW of The Geysers, CA",1.01,38.8091659545898,-122.78099822998,1.57000005245209
2024-12-29 17:43:59.020,"19 km NNW of Aleneva, Alaska",1.8,58.2224,-153.0391,57.8
2024-12-29 17:35:41.050,"75 km SSW of Jurm, Afghanistan",4.2,36.198,70.6585,114.0
2024-12-29 17:25:05.250,"10 km WNW of Cobb, CA",1.08,38.8445014953613,-122.831497192383,1.41999995708466
2024-12-29 17:24:30.454,"60 km S of Whites City, New Mexico",1.6,31.637,-104.469,6.5485
2024-12-29 17:21:30.894,"22 km NW of Āwash, Ethiopia",4.4,9.1409,40.037,10.0
2024-12-29 17:10:44.328,"13 km NNW of Āwash, Ethiopia",4.9,9.0898,40.1109,10.0
2024-12-29 17:04:48.719,"36 km WSW of Petersville, Alaska",1.4,62.3215,-151.3665,84.7
2024-12-29 16:56:12.746,"52 km ENE of Pedro Bay, Alaska",2.2,59.8967,-153.2021,115.5
2024-12-29 16:47:55.254,"30 km WSW of Ashkāsham, Afghanistan",4.0,36.5397,71.2467,223.091
2024-12-29 16:42:32.969,"7 km N of Savanna, Oklahoma",1.19,34.9,-95.85633333,5.39
2024-12-29 16:32:13.245,Mariana Islands region,4.1,21.6685,142.9677,289.211
2024-12-29 16:29:56.600,"4 km NNW of The Geysers, CA",1.58,38.8043327331543,-122.780334472656,1.26999998092651
2024-12-29 16:29:26.534,"16 km NNE of Hermleigh, Texas",2.2,32.765,-100.671,5.5664
2024-12-29 16:21:36.921,"17 km N of Āwash, Ethiopia",4.4,9.1374,40.1801,10.0
2024-12-29 16:17:06.861,"21 km NNE of Yerington, Nevada",1.5,39.153,-119.0486,5.5
2024-12-29 16:07:55.711,"69 km ENE of Pedro Bay, Alaska",1.7,60.0565,-152.9804,117.9
2024-12-29 15:55:31.610,"9 km ENE of Pāhala, Hawaii",2.0,19.2498340606689,-155.401672363281,31.2700004577637
2024-12-29 15:44:25.470,"4 km SW of Guánica, Puerto Rico",2.92,17.9461666666667,-66.9445,8.58
2024-12-29 15:37:01.130,"0 km WSW of Indios, Puerto Rico",2.36,17.9896666666667,-66.8273333333333,12.69
2024-12-29 15:28:36.077,"79 km W of Tyonek, Alaska",1.5,61.0587,-152.6152,129.5
2024-12-29 15:22:12.153,"55 km S of Hualien City, Taiwan",4.0,23.4741,121.5599,38.737
2024-12-29 15:16:42.563,"147 km SSE of Lata, Solomon Islands",4.4,-12.0166,166.1396,35.0
2024-12-29 15:08:08.535,"58 km NW of Beluga, Alaska",1.6,61.462,-151.9472,116.8
2024-12-29 14:55:37.422,"12 km WNW of Hilltop, Texas",1.7,28.724,-99.3,4.834
2024-12-29 14:45:23.720,"8 km NNW of The Geysers, CA",1.05,38.8343315124512,-122.818000793457,1.77999997138977
2024-12-29 14:38:18.211,"39 km S of Goldfield, Nevada",1.0,37.3536,-117.2079,7.8
2024-12-29 14:37:32.439,"229 km SE of Chiniak, Alaska",2.9,56.1918,-149.5585,10.0
2024-12-29 14:22:23.960,"18 km SW of Petrolia, CA",2.68,40.1805000305176,-124.375663757324,15.0699996948242
2024-12-29 14:22:16.763,"38 km NE of Pedro Bay, Alaska",2.0,59.9815,-153.5448,141.1
2024-12-29 14:19:38.915,"54 km SSE of King Cove, Alaska",3.0,54.6499,-161.8667,34.874
2024-12-29 14:18:49.419,"64 km ESE of Pedro Bay, Alaska",2.4,59.549,-153.0631,89.8
2024-12-29 14:15:42.270,"17 km WNW of Tyonek, Alaska",1.3,61.1508,-151.4208,68.4
2024-12-29 14:14:30.080,"45 km NNE of Otra Banda, Dominican Republic",3.44,19.0016666666667,-68.4443333333333,27.23
2024-12-29 14:10:34.595,"21 km NNE of Yerington, Nevada",2.0,39.1577,-119.0477,6.1
2024-12-29 14:06:02.780,"4 km E of Palomar Observatory, CA",1.02,33.3613333,-116.8248333,8.62
2024-12-29 13:59:32.846,"16 km NNE of Hermleigh, Texas",1.7,32.76,-100.664,8.9111
2024-12-29 13:57:25.833,"60 km S of Whites City, New Mexico",2.1,31.635,-104.464,7.1252
2024-12-29 13:55:56.620,"14 km N of Borrego Springs, CA",2.74,33.385,-116.3923333,9.42
2024-12-29 13:53:00.120,"3 km NNW of The Geysers, CA",1.07,38.8008346557617,-122.773330688477,2.83999991416931
2024-12-29 13:33:08.270,"8 km SW of Cedar City, Utah",1.47,37.6206666666667,-113.123666666667,0.72
2024-12-29 13:23:14.570,"8 km ENE of Moreno Valley, CA",1.43,33.9643333,-117.1556667,17.29
2024-12-29 13:18:15.288,"185 km SE of Miyakojima, Japan",4.4,23.4023,126.3383,10.0
2024-12-29 13:16:47.681,"33 km WSW of Petersville, Alaska",1.3,62.4211,-151.3865,83.1
2024-12-29 13:14:30.674,"45 km NW of Toyah, Texas",1.6,31.563,-104.181,7.3816
2024-12-29 13:14:00.443,"77 km WSW of Nanwalek, Alaska",1.6,59.0065,-153.0935,64.5
2024-12-29 13:13:26.973,"49 km WNW of Happy Valley, Alaska",1.5,60.0831,-152.5766,88.6
2024-12-29 13:07:40.204,"62 km SSW of Goldfield, Nevada",1.1,37.1614,-117.3883,4.0
2024-12-29 13:07:16.480,"6 km NNW of Savanna, Oklahoma",1.11,34.88816667,-95.86983333,7.93
2024-12-29 13:04:09.017,"121 km NNE of Mīnāb, Iran",4.4,28.2045,57.3589,10.0
2024-12-29 13:02:31.609,"61 km NNW of Saint-Boniface, Canada",3.7,47.0246,-76.2221,10.0
2024-12-29 13:01:45.264,West Chile Rise,4.2,-36.1358,-96.7612,10.0
2024-12-29 12:50:41.140,"8 km  of Hollister, CA",1.35,36.9213333129883,-121.418663024902,5.23000001907349
2024-12-29 12:48:58.610,"5 km NNW of The Geysers, CA",1.1,38.8176651000977,-122.78816986084,1.5900000333786
2024-12-29 12:34:05.099,"8 km SW of El Reno, Oklahoma",1.46,35.48816667,-98.03516667,5.7
2024-12-29 12:27:11.439,"103 km WSW of Adak, Alaska",2.0,51.6143,-178.0769,66.1
2024-12-29 12:23:25.442,"19 km NNW of Fox River, Alaska",1.4,60.0237,-151.0631,61.8
2024-12-29 12:18:42.127,"26 km ESE of Susitna North, Alaska",1.7,62.0757,-149.3744,8.6
2024-12-29 12:16:30.166,"47 km NW of Ninilchik, Alaska",1.5,60.3627,-152.242,81.2
2024-12-29 12:16:18.100,"7 km NW of The Geysers, CA",1.21,38.8158340454102,-122.824333190918,2.33999991416931
2024-12-29 12:05:05.608,"61 km W of Anchor Point, Alaska",2.4,59.7957,-152.9238,102.0
2024-12-29 12:03:49.520,"15 km SSE of Bodfish, CA",1.8,35.4578333,-118.4353333,3.44
2024-12-29 12:01:56.579,"8 km ESE of Arpelar, Oklahoma",1.12,34.91416667,-95.88166667,5.19
2024-12-29 11:46:48.490,"1 km SSE of Hicksville, Ohio",2.9,41.2803,-84.7565,9.482
2024-12-29 11:41:26.678,"222 km W of Adak, Alaska",2.1,51.6741,-179.8407,13.3
2024-12-29 11:40:04.992,"28 km WSW of Tanana, Alaska",1.1,65.0311,-152.5896,12.1
2024-12-29 11:38:54.507,"35 km WSW of Ackerly, Texas",1.3,32.401,-102.067,9.0332
2024-12-29 11:36:29.460,"104 km WNW of Petrolia, CA",4.0,40.4646682739258,-125.504333496094,4.86999988555908
2024-12-29 11:35:08.260,"31 km SSW of Dillon, Montana",1.17,44.9488333333333,-112.761833333333,6.78
2024-12-29 11:27:54.139,"75 km N of Chickaloon, Alaska",1.1,62.4687,-148.273,48.7
2024-12-29 10:55:24.215,"192 km E of Atka, Alaska",3.0,51.9931,-171.4054,35.0
2024-12-29 10:46:02.979,"35 km WSW of Ackerly, Texas",1.4,32.401,-102.059,6.3232
2024-12-29 10:44:01.137,"195 km E of Atka, Alaska",4.0,52.0513,-171.3618,58.767
2024-12-29 10:36:14.747,"190 km E of Atka, Alaska",3.3,52.0147,-171.4326,35.0
2024-12-29 10:35:24.830,"6 km SSW of Guánica, Puerto Rico",2.23,17.9205,-66.9433333333333,10.42
2024-12-29 10:35:16.129,"8 km WSW of McAlester, Oklahoma",1.03,34.91016667,-95.86316667,3.41
2024-12-29 10:33:07.838,"197 km NNW of Sola, Vanuatu",4.4,-12.1774,166.9948,234.821
2024-12-29 10:22:15.186,"66 km WNW of Tyonek, Alaska",1.9,61.2625,-152.3043,4.9
2024-12-29 10:21:06.329,"22 km ESE of Balmorhea, Texas",1.7,30.939,-103.516,7.3816
2024-12-29 10:18:51.669,"43 km NW of Tatitlek, Alaska",1.6,61.1514,-147.2159,4.7
2024-12-29 10:17:30.770,"3 km NNW of The Geysers, CA",1.75,38.8018341064453,-122.778167724609,3.19000005722046
2024-12-29 10:12:42.585,"45 km E of Susitna North, Alaska",1.1,62.1783,-148.9767,41.4
2024-12-29 10:08:27.990,"4 km SW of Guánica, Puerto Rico",2.23,17.9456666666667,-66.9443333333333,5.75
2024-12-29 10:06:07.785,"55 km W of Anchor Point, Alaska",1.8,59.8212,-152.8178,92.7
2024-12-29 09:43:20.900,"18 km ESE of Anza, CA",1.46,33.4638333,-116.5091667,11.22
2024-12-29 09:27:43.915,"84 km SSW of Alo, Wallis and Futuna",4.0,-15.0331,-178.3585,409.298
2024-12-29 09:24:30.679,"151 km WSW of Adak, Alaska",2.1,51.2474,-178.5664,22.3
2024-12-29 09:22:00.480,"2 km NW of The Geysers, CA",1.1,38.7910003662109,-122.778335571289,2.08999991416931
2024-12-29 09:11:20.141,"54 km WSW of Denali Park, Alaska",1.4,63.5882,-149.9636,137.1
2024-12-29 09:06:18.113,"21 km WSW of False Pass, Alaska",2.9,54.7698,-163.7037,136.246
2024-12-29 09:01:19.471,"5 km NNW of Point MacKenzie, Alaska",1.5,61.4074,-150.0239,37.7
2024-12-29 08:58:47.503,"83 km SE of Kuqa, China",4.4,41.1029,83.512,10.0
2024-12-29 08:58:12.361,"30 km ESE of Atka, Alaska",2.1,52.1046,-173.7851,12.7
2024-12-29 08:56:24.424,"35 km SW of Nanwalek, Alaska",2.1,59.1357,-152.3703,69.3
2024-12-29 08:34:33.443,"36 km NNW of Toyah, Texas",1.8,31.609,-103.977,7.1637
2024-12-29 08:27:34.240,"2 km ENE of Loma Linda, CA",1.43,34.0541667,-117.238,15.25
2024-12-29 08:23:55.920,"11 km SW of Ridgemark, CA",1.0,36.7225,-121.422666666667,6.35
2024-12-29 08:12:45.267,"28 km NW of Valdez, Alaska",1.4,61.3377,-146.6611,15.0
2024-12-29 08:12:42.860,"80 km NNW of Charlotte Amalie, U.S. Virgin Islands",3.07,19.0391666666667,-65.1618333333333,28.44
2024-12-29 08:12:41.720,"8 km NNW of The Geysers, CA",1.28,38.8313331604004,-122.818336486816,1.69000005722046
2024-12-29 08:07:40.283,"12 km WNW of Fishhook, Alaska",2.2,61.7866,-149.4483,36.0
2024-12-29 08:02:09.337,"11 km SSE of Palekastro, Greece",4.5,35.1088,26.3233,44.455
2024-12-29 08:00:09.421,"22 km NE of Karluk, Alaska",1.7,57.7327,-154.2451,8.5
2024-12-29 07:56:42.135,"104 km SE of Adak, Alaska",2.3,51.3419,-175.3846,5.4
2024-12-29 07:52:42.650,"2 km ESE of The Geysers, CA",1.08,38.7736663818359,-122.739501953125,0.899999976158142
2024-12-29 07:47:37.212,"101 km ESE of Adak, Alaska",4.0,51.4025,-175.3773,32.543
2024-12-29 07:27:49.233,"46 km SSW of Cantwell, Alaska",1.2,63.0169,-149.3773,72.3
2024-12-29 07:27:04.090,"17 km WSW of Toms Place, CA",1.11,37.4863319396973,-118.852668762207,-0.439999997615814
2024-12-29 07:24:59.913,"29 km ESE of Atka, Alaska",2.1,52.1081,-173.7883,10.9
2024-12-29 07:19:14.142,"35 km NNW of Āwash, Ethiopia",4.4,9.2866,40.0536,10.0
2024-12-29 07:14:25.640,"13 km W of Petrolia, CA",2.19,40.3059997558594,-124.432830810547,9.23999977111816
2024-12-29 07:09:58.811,"65 km NNW of Karluk, Alaska",1.1,58.1401,-154.736,6.4
2024-12-29 07:06:25.109,"46 km NE of Susitna North, Alaska",1.0,62.4424,-149.1797,10.3
2024-12-29 07:01:32.339,"192 km W of Adak, Alaska",2.5,51.6298,-179.3958,72.265
2024-12-29 07:00:09.019,"144 km ESE of McCarthy, Alaska",1.3,60.9126,-140.4577,15.4
2024-12-29 06:50:37.419,"103 km NW of Yakutat, Alaska",1.3,60.1116,-141.1953,6.3
2024-12-29 06:45:03.530,"28 km N of Kernville, CA",1.87,36.0033333,-118.4245,2.29
2024-12-29 06:38:41.963,"172 km NW of Agats, Indonesia",4.1,-4.4675,137.0098,9.948
2024-12-29 06:37:56.981,"65 km ESE of Pedro Bay, Alaska",1.8,59.5864,-153.0216,90.0
2024-12-29 06:33:27.102,"104 km W of Skwentna, Alaska",1.6,62.1393,-153.3683,2.3
2024-12-29 06:29:42.635,"43 km E of Yakutat, Alaska",1.8,59.5736,-138.9674,4.2
2024-12-29 06:19:50.540,"7 km NW of The Geysers, CA",1.07,38.8136672973633,-122.825836181641,1.99000000953674
2024-12-29 06:10:15.290,"6 km N of Running Springs, CA",1.05,34.2643333,-117.1168333,2.77
2024-12-29 06:05:13.414,"92 km WSW of Adak, Alaska",2.7,51.5798,-177.8885,72.315
2024-12-29 06:01:28.556,"2 km SSE of Big Lake, Alaska",1.0,61.4957,-149.9378,32.1
2024-12-29 05:55:57.414,Mariana Islands region,4.2,21.4529,143.1244,311.923
2024-12-29 05:50:27.619,"40 km NNE of Chenega, Alaska",1.4,60.4063,-147.7403,9.3
2024-12-29 05:36:50.132,"19 km N of Susitna, Alaska",1.4,61.7193,-150.5334,43.5
2024-12-29 05:30:58.208,"70 km N of Petersville, Alaska",1.3,63.1258,-150.6107,114.7
2024-12-29 05:23:58.425,"36 km WNW of Beluga, Alaska",1.7,61.2391,-151.739,83.4
2024-12-29 05:19:54.131,"26 km E of Ōma, Japan",4.4,41.563,141.2192,108.43
2024-12-29 05:14:35.134,"50 km N of Valdez, Alaska",1.1,61.5813,-146.321,31.0
2024-12-29 05:12:43.406,"Volcano Islands, Japan region",4.5,22.7627,142.4373,9.795
2024-12-29 05:04:27.885,"100 km SE of Chignik, Alaska",2.2,55.7876,-157.0631,27.8
2024-12-29 04:45:39.500,"2 km N of Kenilworth, Utah",1.42,39.715,-110.806666666667,3.54
2024-12-29 04:41:36.998,"51 km SSE of Denali National Park, Alaska",1.1,63.0902,-151.4892,5.1
2024-12-29 04:41:20.664,"69 km W of Elfin Cove, Alaska",2.5,58.0817,-137.4991,9.9
2024-12-29 04:38:54.281,"10 km W of Nenana, Alaska",2.0,64.5568,-149.3106,10.8
2024-12-29 04:33:53.549,"19 km WNW of Garden City, Texas",1.2,31.907,-101.686,6.665
2024-12-29 04:22:38.833,"13 km NE of Point Possession, Alaska",1.2,60.9939,-150.485,46.9
2024-12-29 04:19:17.481,"4 km E of Fox, Alaska",1.1,64.9631,-147.5319,13.9
2024-12-29 04:14:12.363,"48 km WNW of Happy Valley, Alaska",1.7,60.0523,-152.5693,98.4
2024-12-29 04:09:40.499,"3 km NNE of Chickaloon, Alaska",1.0,61.8295,-148.4364,13.5
2024-12-29 04:08:54.814,"43 km E of Yakutat, Alaska",2.3,59.566,-138.9595,6.2
2024-12-29 04:05:46.310,"27 km WSW of Dana Point, CA",2.75,33.3386667,-117.9448333,10.75
